,variance,mean,min,max
233318_at,0.37743825757575744,2.714848484848484,1.57,3.25
233319_x_at,0.33117784090909097,5.988181818181818,4.76,6.59
233320_at,0.3233064393939395,3.0242424242424235,1.89,3.55
233321_x_at,0.6966342803030305,3.753030303030304,2.4,5.11
233322_at,1.1110405303030304,5.3503030303030314,3.45,6.55
233323_at,0.4803683712121212,3.9406060606060604,2.63,4.92
233324_at,0.6116234848484853,4.7287878787878785,3.01,5.57
233325_at,0.6457501893939396,5.785757575757574,4.28,6.85
233326_at,0.2743068181818182,2.664545454545454,1.66,3.32
233327_at,0.2451007575757575,3.0551515151515147,2.02,3.65
233328_x_at,0.5841130681818181,5.284545454545454,3.73,6.17
233329_s_at,0.7581376893939393,7.657575757575756,6.12,8.84
233330_s_at,0.5348780303030302,3.123030303030303,1.62,3.89
233331_at,0.3490382575757576,3.351515151515152,2.25,4.06
233332_at,0.4060250000000002,2.98,1.83,3.73
233333_x_at,0.24406723484848478,7.547878787878787,6.28,8.32
233334_x_at,0.6835517045454547,6.967272727272728,5.36,8.2
233335_at,0.35786950757575764,3.0815151515151507,1.97,4.11
233336_at,0.36240625000000004,5.420000000000001,4.07,6.29
233337_s_at,0.36762916666666673,5.453333333333333,3.94,6.22
233338_at,0.8882547348484849,4.048787878787879,2.33,5.33
233339_s_at,0.7483933712121213,5.466060606060606,3.87,6.44
233340_at,0.7443672348484848,3.542121212121212,1.87,4.8
233341_s_at,0.5017176136363637,4.376363636363638,2.79,5.28
233342_at,0.5996814393939395,4.285757575757575,2.87,5.33
233343_at,0.31016950757575756,3.228484848484849,2.17,4.11
233344_x_at,0.8208064393939392,4.267575757575758,2.41,5.26
233345_at,0.48859393939393925,5.202424242424243,4.03,6.17
233346_at,0.38103768939393945,2.794242424242424,1.59,3.57
233348_at,1.0979570075757576,5.305151515151515,3.33,6.43
233349_at,0.45451306818181825,3.4745454545454555,1.98,4.41
233350_s_at,0.4712626893939392,6.222424242424241,4.85,7.22
233351_at,0.5006916666666668,3.0366666666666666,1.61,4.15
233352_at,0.8410632575757577,5.718484848484849,3.47,7.26
233353_at,0.38817348484848474,3.4887878787878797,2.41,4.52
233354_at,0.5102058712121211,5.086060606060605,3.95,6.2
233355_at,0.6936926136363635,5.166363636363636,3.34,6.29
233356_at,0.6364132575757578,3.884848484848485,2.57,5.39
233357_at,0.576293371212121,6.323939393939392,4.85,7.56
233358_at,0.8366842803030303,5.106969696969697,3.48,6.15
233359_at,0.544629734848485,5.811212121212119,4.23,7.05
233360_at,1.134829734848485,3.977878787878789,2.03,5.73
233361_at,0.9544666666666667,5.126666666666667,3.55,6.78
233362_at,0.8893028409090912,4.168181818181819,2.31,5.61
233363_at,0.7401530303030305,3.9003030303030313,2.32,4.74
233364_s_at,3.1578001893939387,4.607575757575757,2.0,6.87
233365_at,0.46181325757575753,3.2784848484848492,1.94,4.33
233366_at,0.36340018939393953,2.9275757575757577,1.72,3.66
233367_at,1.0705996212121216,4.333939393939394,2.69,6.24
233368_s_at,1.0386092803030305,4.6869696969696975,2.99,5.82
233369_at,0.34091950757575756,3.138484848484849,2.02,3.97
233370_at,0.6590092803030303,3.6030303030303035,2.17,4.69
233371_at,0.5502746212121213,3.4893939393939406,2.08,4.28
233372_at,0.2110632575757576,2.6451515151515155,1.7,3.09
233373_at,0.32829659090909086,2.888181818181818,1.8,3.52
233374_at,0.5867068181818181,4.345454545454547,2.79,5.69
233375_at,0.3127791666666665,2.7833333333333337,1.75,3.45
233376_at,0.4333655303030304,4.193030303030303,2.8,5.06
233377_at,0.3579397727272728,3.209090909090909,1.92,4.03
233378_at,0.5543342803030306,5.7203030303030316,4.27,6.66
233379_at,0.5006820075757575,3.101515151515151,1.82,4.13
233380_s_at,0.7551215909090909,6.198181818181819,4.53,7.3
233381_at,0.6169376893939394,6.085757575757576,4.46,6.9
233382_at,0.4750403409090909,4.318181818181819,3.09,5.3
233383_at,0.5681092803030304,3.4303030303030297,2.08,4.28
233384_at,0.5871193181818182,5.864545454545455,4.48,6.84
233385_x_at,0.6051017045454548,6.7372727272727255,5.39,7.48
233386_at,0.29709450757575756,3.0484848484848484,1.94,3.66
233387_s_at,1.2354570075757576,4.831515151515152,3.1,6.44
233388_at,0.4978007575757576,3.874848484848485,2.41,4.77
233389_at,0.5113905303030303,4.7603030303030325,3.4,5.73
233390_at,0.5809632575757574,3.591515151515151,2.21,4.34
233391_at,0.3921842803030304,4.896969696969697,3.56,5.61
233392_at,0.3018397727272727,2.9790909090909095,2.02,3.86
233393_at,0.4153445075757576,3.174848484848486,1.97,4.04
233394_at,0.9620210227272732,4.96090909090909,3.15,6.2
233395_at,0.6366465909090907,3.978181818181818,2.41,4.99
233396_s_at,0.4150183712121213,5.016060606060606,3.79,5.92
233397_at,0.6571342803030304,3.433030303030303,1.98,4.41
233398_at,1.0074558712121209,5.32060606060606,3.62,6.41
233399_x_at,2.422708522727273,6.730909090909091,4.71,8.72
233400_at,0.24045587121212122,2.716060606060606,1.8,3.33
233401_at,0.46554337121212114,3.3706060606060606,2.02,4.23
233402_at,0.4401734848484848,4.251212121212121,2.8,5.62
233403_x_at,0.1598147727272728,6.379090909090908,5.64,7.04
233404_at,0.3953791666666666,2.943333333333333,1.75,3.85
233405_at,0.33266325757575754,2.778484848484848,1.7,3.35
233406_at,0.31230700757575763,2.8648484848484848,1.7,3.5
233407_at,0.34051875000000004,2.91,1.76,3.87
233408_at,0.29316098484848496,4.652121212121212,3.6,5.4
233409_at,0.4712092803030304,5.2403030303030285,3.87,5.97
233410_at,0.43726837121212125,5.20939393939394,3.95,5.95
233411_at,0.557159090909091,5.371818181818181,3.87,6.06
233412_x_at,0.48972291666666645,6.113333333333334,4.49,6.93
233413_at,0.3374632575757576,2.844848484848485,1.76,3.42
233414_at,0.2940433712121211,3.516060606060605,2.45,4.19
233415_at,0.3519496212121212,2.643939393939394,1.57,3.29
233416_at,0.4295778409090908,6.058181818181819,4.62,6.83
233417_at,0.5592613636363636,3.706363636363637,2.29,4.68
233418_at,0.9920251893939399,6.034242424242424,4.02,7.18
233419_at,0.19786837121212128,2.6193939393939387,1.77,3.09
233420_at,0.6144291666666666,3.586666666666667,2.24,4.81
233421_s_at,0.7936090909090909,4.751818181818184,2.87,6.11
233422_at,0.6530484848484848,4.988787878787879,3.19,5.85
233423_at,0.8866359848484847,4.1887878787878785,2.5,5.61
233424_at,0.4191484848484849,4.8521212121212125,3.76,5.79
233425_at,0.2728655303030302,2.9603030303030304,1.83,3.61
233426_at,0.4756210227272725,4.2709090909090905,2.83,5.74
233427_x_at,0.6572229166666665,7.386666666666667,5.57,8.43
233428_at,0.6828246212121215,5.1439393939393945,3.53,6.23
233429_at,0.4843155303030304,3.989696969696969,2.53,4.78
233430_at,0.2401672348484848,3.3987878787878785,2.48,4.02
233431_x_at,0.3284376893939395,3.9257575757575762,2.78,4.85
233432_at,0.6684842803030306,4.916969696969697,3.31,6.16
233433_at,0.6023604166666665,5.003333333333333,3.58,6.29
233434_at,0.42482556818181805,2.9654545454545462,1.67,3.54
233435_at,0.4899916666666667,5.693333333333333,4.31,6.41
233436_at,0.30147348484848485,2.6287878787878793,1.63,3.21
233437_at,0.45748825757575745,3.681515151515151,2.33,4.51
233438_at,0.2841085227272727,2.4809090909090905,1.54,2.95
233439_at,0.33210170454545457,5.1427272727272735,4.14,5.76
233440_at,0.8638979166666667,5.326666666666667,3.77,7.06
233441_at,0.41332348484848475,2.8878787878787886,1.62,3.75
233442_at,0.35922803030303035,3.8769696969696974,2.82,4.65
233443_at,1.556535416666666,5.786666666666665,3.49,7.43
233444_at,0.4236903409090909,3.0618181818181816,1.9,3.81
233445_at,0.2930079545454546,3.7172727272727273,2.53,4.33
233446_at,0.1788882575757575,5.461515151515151,4.53,6.24
233447_at,0.45741893939393946,4.382424242424242,3.23,5.37
233448_s_at,0.559117234848485,3.6587878787878783,2.33,4.94
233449_at,1.693793939393939,5.577575757575756,3.75,8.25
233450_at,0.42470473484848476,3.3378787878787888,2.15,4.1
233451_at,0.9456871212121214,6.483939393939394,5.08,8.65
233452_at,0.3886257575757576,4.02151515151515,2.63,4.94
233453_at,0.6078626893939395,4.494242424242423,3.01,5.77
233454_at,0.47968541666666675,5.623333333333333,4.08,6.57
233455_at,0.3929234848484848,3.188787878787879,2.08,4.35
233456_at,0.3649460227272727,3.4690909090909092,2.35,4.41
233457_at,0.4776189393939393,3.2524242424242433,1.93,4.12
233458_at,0.5183704545454545,5.537272727272729,3.98,6.3
233459_at,0.80253125,4.88,3.14,6.14
233460_at,0.5880320075757576,3.1051515151515146,1.66,4.36
233461_x_at,0.44250227272727266,4.5209090909090905,3.16,5.37
233462_at,1.788920454545454,4.912727272727273,2.58,6.14
233463_at,0.43862518939393935,3.267575757575759,1.98,4.17
233464_at,0.4935363636363636,2.9936363636363637,1.68,3.99
233465_at,0.31956931818181816,2.5754545454545457,1.51,3.17
233466_at,0.7353126893939393,4.422424242424243,2.43,5.71
233467_s_at,0.5571403409090908,5.431818181818183,4.08,6.39
233468_at,0.4428717803030302,3.069696969696969,1.78,3.91
233469_at,0.7710484848484849,3.752121212121211,2.16,5.4
233470_at,0.5519155303030302,5.070303030303032,3.22,5.9
233471_at,1.1485439393939394,4.505757575757576,2.87,6.3
233472_at,0.28608409090909115,3.9181818181818184,2.61,5.11
233473_x_at,0.625646590909091,3.4581818181818194,2.02,4.46
233474_at,0.6733488636363636,4.303636363636363,2.53,5.25
233475_at,1.0830689393939392,5.074242424242425,3.19,6.6
233476_at,0.492800568181818,5.885454545454545,4.57,6.63
233477_at,0.7249505681818182,3.8445454545454547,2.33,5.14
233478_at,0.4550808712121213,4.326060606060607,2.99,5.11
233479_at,0.3084376893939393,3.3675757575757572,2.2,4.04
233480_at,0.39690909090909093,3.348181818181819,2.06,4.32
233481_at,0.5025426136363634,3.246363636363636,1.93,4.06
233482_at,0.20041723484848487,3.7387878787878797,2.93,4.45
233483_at,1.016255871212121,5.356060606060607,3.58,6.66
233484_at,0.6051155303030303,4.983030303030304,3.49,6.0
233485_at,0.7863505681818179,3.1645454545454546,1.74,4.17
233486_at,0.20692784090909086,5.971818181818181,5.22,6.81
233487_s_at,1.1706689393939398,6.012424242424243,3.99,7.14
233488_at,0.3930234848484849,2.9787878787878785,1.79,3.62
233489_at,0.728659090909091,4.921818181818182,3.37,6.29
233490_at,0.327900568181818,2.8554545454545455,1.82,3.35
233491_at,0.4426041666666667,3.1966666666666663,2.02,4.02
233492_s_at,0.3085234848484848,2.9821212121212124,1.93,3.61
233493_at,0.8713079545454545,4.262727272727273,2.63,5.33
233494_at,0.5769005681818183,3.9145454545454546,2.46,5.09
233495_at,0.7590488636363637,4.136363636363638,2.49,5.4
233496_s_at,2.509415530303031,7.183030303030303,4.79,9.34
233497_at,0.5612945075757579,3.354848484848484,2.05,4.77
233498_at,1.1734496212121213,4.276060606060606,2.46,5.89
233499_at,0.34841723484848497,2.8278787878787877,1.68,3.47
233500_x_at,0.8134155303030302,4.093030303030303,2.5,5.46
233501_at,0.44490587121212116,4.160606060606061,2.93,5.33
233502_at,0.3741814393939392,3.0275757575757583,1.68,3.69
233503_at,0.4161835227272727,3.610909090909091,2.32,4.27
233504_at,0.23841534090909078,3.068181818181819,2.14,4.11
233505_at,0.2864590909090909,2.711818181818182,1.62,3.25
233506_at,0.9016058712121214,5.460606060606061,4.2,6.89
233507_at,0.3254092803030303,3.3469696969696967,2.18,3.88
233508_at,0.7549104166666665,4.003333333333333,2.15,5.15
233509_at,0.6776314393939394,3.5557575757575757,2.13,4.57
233510_s_at,0.5747916666666668,5.053333333333333,3.71,6.36
233511_at,0.5722092803030302,6.336969696969698,4.83,7.29
233512_at,0.2699246212121212,2.8839393939393934,1.79,3.5
233513_at,0.9320943181818182,4.575454545454545,2.72,5.61
233514_x_at,0.4528632575757575,4.1115151515151505,2.86,5.37
233515_at,0.6678007575757577,3.264848484848486,1.75,4.24
233516_s_at,0.40581477272727245,3.0890909090909084,1.8,4.0
233517_s_at,0.2798297348484848,5.437878787878789,4.34,6.31
233518_at,0.3581426136363635,3.216363636363636,1.98,4.01
233519_at,0.7660751893939394,4.127575757575757,2.48,4.96
233520_s_at,0.647306818181818,5.334545454545454,3.77,6.29
233521_at,0.43733200757575763,3.468484848484848,2.2,4.21
233522_at,0.5712729166666665,4.6033333333333335,3.01,5.36
233523_at,0.8097376893939398,4.424242424242424,2.6,5.48
233524_at,0.798234090909091,4.6118181818181805,2.96,5.69
233525_s_at,0.8568397727272729,5.66090909090909,4.1,7.41
233526_at,0.3328166666666666,5.063333333333334,3.52,5.88
233527_at,0.2983467803030303,3.283030303030303,2.16,3.93
233528_s_at,0.5786250000000002,4.699999999999999,3.19,5.64
233529_at,0.659232007575758,3.701515151515152,2.26,4.92
233530_at,0.5006570075757576,3.6448484848484854,2.18,4.64
233531_at,0.7445405303030304,4.67969696969697,2.97,5.76
233532_x_at,0.8379257575757574,4.858484848484849,2.92,5.98
233533_at,0.5262746212121211,3.9739393939393945,2.63,5.26
233534_at,0.28656837121212103,3.909393939393939,2.95,4.88
233535_at,0.5659829545454544,3.8227272727272723,2.17,4.86
233536_at,0.44304678030303035,3.2369696969696964,1.9,3.96
233537_at,0.7280028409090908,5.571818181818182,3.88,6.53
233538_s_at,0.4939916666666667,4.236666666666667,2.7,5.37
233539_at,0.27237803030303026,3.3896969696969688,2.41,4.05
233540_s_at,0.5941195075757577,4.868484848484848,3.13,6.05
233541_at,0.4916183712121211,5.099393939393938,3.72,6.13
233542_at,0.5076047348484849,3.278787878787878,1.9,4.06
233543_s_at,0.5843397727272727,3.8290909090909095,2.48,4.8
233544_at,0.5388005681818181,3.6754545454545453,2.3,4.39
233545_at,0.40673920454545454,4.7672727272727276,3.62,5.93
233546_at,0.44725018939393935,2.9557575757575756,1.63,4.01
233547_x_at,0.41998200757575765,2.9384848484848485,1.66,3.51
233548_at,0.3400234848484849,2.6021212121212116,1.55,3.44
233549_at,0.5151808712121211,3.2606060606060603,1.99,4.48
233550_s_at,0.6903564393939392,5.745757575757576,4.17,6.57
233551_at,0.26087803030303036,3.5269696969696964,2.44,4.67
233552_at,0.3905996212121214,3.4460606060606054,2.29,4.34
233553_at,0.3807443181818183,3.244545454545454,2.03,4.0
233554_at,0.4940604166666665,3.8633333333333333,2.58,4.68
233555_s_at,1.739767234848485,8.437878787878788,6.17,10.12
233556_at,0.7107715909090913,4.738181818181817,3.2,6.11
233557_s_at,0.35218712121212126,5.969393939393941,5.07,6.9
233558_s_at,2.0970371212121215,6.096060606060606,3.94,7.84
233559_s_at,0.0998642045454545,7.0227272727272725,6.51,7.67
233560_x_at,0.4534314393939394,5.134242424242423,3.72,5.99
233561_at,0.4131882575757577,2.9851515151515144,1.73,4.0
233562_at,0.6435507575757575,4.405151515151515,2.78,5.25
233563_s_at,0.4967234848484848,6.787878787878788,5.54,7.86
233564_s_at,0.6982272727272726,5.90909090909091,4.33,6.79
233565_s_at,0.4167443181818181,5.524545454545455,4.44,6.41
233566_at,0.4460090909090909,3.748181818181818,2.37,4.82
233567_at,0.34607670454545436,4.502727272727273,3.41,5.39
233568_x_at,1.0215945075757578,6.425151515151514,4.52,7.61
233569_at,0.3408780303030303,3.3230303030303032,1.92,4.04
233570_at,0.42621893939393923,4.385757575757576,3.2,5.31
233571_x_at,0.19300587121212123,6.830606060606062,5.77,7.47
233572_s_at,0.43714791666666664,5.006666666666668,3.74,6.19
233573_s_at,0.6778047348484848,5.568787878787878,3.93,6.44
233574_at,0.7491092803030306,4.009696969696969,2.38,4.89
233575_s_at,0.8679251893939395,3.2075757575757575,1.63,4.52
233576_at,0.27120928030303026,2.626969696969697,1.61,3.29
233577_at,0.4497376893939395,3.4075757575757573,2.07,4.05
233578_at,0.36566136363636365,3.6536363636363642,2.39,4.82
233579_at,0.3039090909090909,3.3818181818181814,2.34,4.1
233580_at,0.4233007575757577,5.825151515151515,4.66,6.7
233581_at,0.39350000000000007,3.59,2.47,4.19
233582_at,0.4110780303030302,4.959696969696971,3.75,5.85
233583_at,0.436342234848485,4.722121212121213,3.6,5.82
233584_at,0.5772238636363637,4.033636363636364,2.61,5.05
233585_at,0.3269501893939392,6.234242424242424,5.08,6.83
233586_s_at,0.4226814393939394,5.722424242424242,4.5,6.49
233587_s_at,0.6064704545454543,5.472727272727272,3.87,6.51
233588_x_at,2.3315882575757567,7.441515151515153,5.06,9.15
233589_x_at,0.43863125,5.369999999999998,4.29,6.67
233590_at,0.6240051136363635,4.1836363636363645,2.67,5.18
233591_at,0.33437556818181824,2.654545454545455,1.58,3.28
233592_at,1.178585984848485,4.891212121212122,2.92,6.27
233593_at,0.8192585227272727,4.950909090909091,3.34,6.2
233594_at,0.35005018939393934,3.4257575757575753,2.21,4.2
233595_at,0.5853797348484849,3.5221212121212115,2.09,4.48
233596_at,0.5951522727272731,3.5009090909090914,1.96,4.46
233597_at,0.6714374999999998,5.570000000000001,4.07,6.73
233598_at,0.3887757575757575,3.7515151515151515,2.45,4.62
233599_at,0.6984905303030304,5.260303030303029,4.41,6.97
233600_at,0.7335738636363635,3.8663636363636367,2.21,5.08
233601_at,0.3165445075757576,5.371515151515151,4.32,6.05
233602_at,0.23056041666666666,2.836666666666667,1.93,3.3
233603_at,0.43330018939393933,2.9075757575757577,1.71,4.26
233604_at,0.3258960227272726,3.0509090909090917,1.92,3.98
233605_x_at,0.20253825757575758,3.6884848484848485,2.62,4.39
233606_at,0.25944678030303037,3.566969696969698,2.55,4.27
233607_at,0.5906564393939394,3.785757575757575,2.4,4.81
233608_at,0.3844454545454545,3.247272727272727,2.11,4.01
233609_at,0.20783636363636362,3.2136363636363634,2.32,4.05
233610_at,0.31788977272727276,3.5309090909090908,2.36,4.42
233611_at,0.4130272727272727,3.2690909090909095,1.99,4.18
233612_at,0.5456374999999999,5.630000000000001,3.91,6.43
233613_x_at,0.3825246212121213,4.19939393939394,3.0,5.07
233614_at,0.3231653409090908,3.0781818181818186,1.99,3.76
233615_at,0.6495558712121212,3.666060606060606,2.08,4.58
233616_at,0.32571723484848486,2.538787878787879,1.48,3.02
233617_at,0.5200801136363635,5.066363636363637,3.65,6.03
233618_at,0.6242568181818181,4.714545454545455,3.6,6.27
233619_at,0.9991541666666667,4.8933333333333335,2.93,6.12
233620_at,0.2957751893939393,2.545757575757576,1.46,3.33
233621_s_at,0.26963143939393935,3.152424242424242,2.16,3.88
233622_x_at,0.2737113636363636,2.4636363636363634,1.51,3.08
233623_at,0.7362876893939393,5.252424242424243,3.59,6.51
233624_at,0.7743755681818181,4.815454545454545,3.35,6.54
233625_x_at,0.3204507575757575,7.234848484848485,6.08,8.07
233626_at,0.41022518939393926,5.697575757575755,4.26,6.44
233627_at,0.41193200757575765,3.4048484848484843,2.21,4.05
233628_at,0.3596064393939394,3.1524242424242424,1.99,4.03
233629_at,0.3191443181818182,3.755454545454546,2.35,4.37
233630_at,0.5521176136363638,3.603636363636364,2.33,4.87
233631_x_at,0.511085984848485,4.018787878787879,2.67,4.87
233632_s_at,1.200804166666667,4.0166666666666675,2.31,5.29
233633_at,0.47152102272727264,3.1290909090909094,1.97,4.13
233634_at,1.098037121212121,5.986060606060606,4.04,7.56
233635_at,0.44968295454545454,2.9672727272727273,1.8,3.89
233636_at,0.24147102272727278,2.6890909090909094,1.64,3.16
233637_at,0.43357462121212126,3.68939393939394,2.55,4.81
233638_s_at,0.7443689393939394,5.904242424242423,4.26,7.06
233639_at,0.622127840909091,3.318181818181818,1.93,4.42
233640_x_at,0.42072102272727285,3.8690909090909096,2.59,4.76
233641_s_at,0.5259903409090907,5.371818181818181,4.16,6.44
233642_s_at,0.667615340909091,5.081818181818183,3.69,6.01
233643_at,0.7746314393939393,4.122424242424243,2.58,5.28
233644_at,0.4904255681818182,3.8245454545454542,2.46,5.07
233645_s_at,0.37914431818181804,5.554545454545455,4.39,6.16
233646_at,0.7070876893939395,4.977575757575758,3.35,6.37
233647_s_at,0.9526109848484847,5.757878787878789,4.04,7.02
233648_at,0.34301874999999993,2.9099999999999997,1.81,3.56
233649_at,0.32523825757575753,3.828484848484848,2.73,4.64
233650_at,0.7002496212121211,3.780606060606061,2.3,4.92
233651_s_at,0.2539251893939393,5.592424242424242,4.69,6.89
233652_at,0.9317443181818184,4.484545454545454,2.52,5.97
233653_at,0.3050501893939393,2.8857575757575757,1.81,3.5
233654_at,0.5252814393939392,4.372424242424241,3.03,5.37
233655_s_at,1.1138,4.38,2.2,5.61
233656_s_at,0.989096022727273,7.090909090909092,5.86,8.53
233657_at,0.44668200757575754,4.788484848484849,3.44,5.99
233658_at,0.5250933712121212,4.920606060606062,3.75,6.23
233659_at,0.5375570075757578,3.1751515151515157,1.9,3.98
233660_at,0.8125460227272726,5.11090909090909,3.43,5.92
233661_at,0.4129892045454545,3.3972727272727266,2.14,4.29
233662_at,0.4260272727272726,2.6990909090909088,1.51,3.3
233663_s_at,0.36013011363636366,3.7936363636363635,2.72,4.65
233664_at,0.6214630681818182,3.4154545454545455,2.05,4.84
233665_x_at,0.19774223484848474,3.481212121212122,2.41,3.96
233666_at,0.6374238636363634,3.8863636363636362,2.54,4.94
233667_at,0.31983712121212116,2.779393939393939,1.73,3.39
233668_at,0.9526632575757573,3.6684848484848476,1.94,5.15
233669_s_at,0.9815030303030304,4.969696969696971,3.25,6.74
233670_at,0.5672064393939393,3.6142424242424243,2.31,4.87
233671_at,0.8871967803030303,4.28030303030303,2.75,6.27
233672_s_at,0.4091166666666666,2.996666666666667,1.79,3.86
233673_at,0.701748484848485,4.828787878787878,3.19,6.09
233674_at,0.35904393939393914,4.092424242424242,2.97,4.67
233675_s_at,0.3648229166666667,2.7566666666666673,1.64,3.44
233676_at,0.9009064393939396,5.034242424242425,2.96,6.2
233677_at,0.4059579545454543,3.3527272727272726,2.14,4.41
233678_at,0.25617575757575756,2.984848484848485,1.99,3.49
233679_at,1.160889204545455,6.277272727272727,4.42,8.06
233680_at,0.42863768939393937,3.0542424242424246,1.86,3.82
233681_at,0.26540018939393933,2.745757575757576,1.77,3.2
233682_at,0.2994496212121212,2.6260606060606055,1.6,3.09
233683_at,0.31488636363636363,2.7536363636363648,1.74,3.29
233684_at,0.3464933712121213,3.616060606060606,2.61,4.66
233685_at,0.3356251893939393,4.215757575757576,3.5,5.24
233686_at,0.7742280303030306,5.546969696969697,3.84,6.94
233687_s_at,1.1698984848484846,6.098787878787879,4.21,7.67
233688_at,0.4893007575757576,3.468484848484849,2.0,4.24
233689_at,0.6111484848484848,3.577878787878788,2.18,4.39
233690_at,0.29184848484848475,3.3721212121212125,2.22,4.28
233691_at,0.2643984848484848,4.942121212121211,3.71,5.93
233692_at,0.30888428030303033,2.90030303030303,1.92,3.57
233693_at,0.6776280303030303,4.616969696969696,3.2,6.02
233694_at,0.29861553030303023,5.759696969696971,4.78,6.94
233695_s_at,0.6371579545454545,3.9027272727272724,2.1,4.73
233696_at,0.5122592803030304,4.996969696969698,3.7,5.74
233697_at,0.35742291666666653,2.8233333333333333,1.67,3.59
233698_at,0.6430676136363637,5.786363636363636,4.19,6.72
233699_at,1.5106564393939395,4.9424242424242415,3.19,7.38
233700_at,0.44173200757575765,3.225151515151515,1.99,4.13
233701_at,0.4719297348484849,6.822121212121212,5.67,7.69
233702_x_at,0.15071723484848476,8.048787878787877,7.0,8.75
233703_x_at,0.32727178030303045,2.5269696969696973,1.5,3.07
233704_at,0.30735795454545445,2.807272727272727,1.76,3.46
233705_at,0.444900568181818,3.8854545454545453,2.46,4.6
233706_at,0.4260746212121213,3.3793939393939385,2.1,4.53
233707_at,0.3796376893939395,3.1942424242424248,1.95,3.97
233708_at,0.433021022727273,3.9009090909090904,2.5,4.77
233709_at,0.5514176136363637,4.393636363636363,3.18,5.84
233710_at,0.8051791666666666,4.966666666666667,3.2,6.1
233711_at,0.24734053030303035,2.666969696969697,1.7,3.2
233712_at,0.6576746212121215,5.293939393939395,3.5,6.3
233713_at,0.38863598484848494,2.902121212121212,1.71,3.51
233714_at,0.6528047348484849,3.391212121212121,1.99,4.34
233715_at,0.43182045454545454,4.337272727272726,3.15,5.51
233716_at,0.41553768939393926,3.3824242424242428,2.31,4.39
233717_x_at,0.4829530303030303,4.253030303030303,2.93,5.36
233718_at,0.5107621212121213,3.4660606060606063,2.2,4.47
233719_s_at,0.7360246212121215,3.666060606060606,2.2,4.65
233720_at,0.3718547348484848,3.107878787878788,2.02,3.72
233721_x_at,0.3629683712121211,2.8693939393939387,1.59,3.48
233722_at,0.41405227272727285,2.7509090909090905,1.75,3.61
233723_at,0.7696314393939395,4.362424242424243,2.8,5.75
233724_at,0.3263715909090908,3.2618181818181817,2.16,4.24
233725_at,1.380979734848485,4.448787878787878,2.79,6.45
233726_at,0.5705022727272728,5.310909090909091,3.61,6.28
233727_at,0.387967234848485,3.6912121212121223,2.38,4.53
233728_at,0.42874962121212123,4.12939393939394,2.75,4.9
233729_at,0.5259882575757576,5.555151515151515,4.28,6.37
233730_at,0.2705267045454545,2.8672727272727276,1.78,3.38
233731_at,0.5297507575757575,3.5951515151515157,2.26,5.0
233732_at,0.7858505681818183,5.454545454545454,3.86,6.69
233733_at,0.18493636363636357,4.203636363636363,3.41,5.02
233734_s_at,0.6410570075757577,7.034848484848482,5.59,7.98
233735_at,0.9496905303030302,4.33030303030303,2.51,6.11
233736_at,0.5211217803030301,4.586969696969697,3.17,5.33
233737_s_at,0.5672903409090907,3.421818181818182,1.82,4.8
233738_at,0.48381837121212123,3.709393939393939,2.29,4.81
233739_at,0.31928712121212127,3.1093939393939394,2.02,3.96
233740_at,0.39807803030303035,3.22969696969697,1.94,4.27
233741_at,0.7326695075757577,5.984848484848484,4.35,6.83
233742_at,0.4002541666666667,4.943333333333332,3.75,5.76
233743_x_at,0.4453166666666666,5.203333333333332,3.7,6.09
233744_at,0.30825643939393943,3.1357575757575753,2.05,4.19
233745_at,0.32469261363636354,3.7636363636363637,2.42,4.44
233746_x_at,1.4066405303030296,7.953030303030303,6.05,9.61
233747_at,0.4303217803030305,5.32969696969697,3.95,6.25
233748_x_at,0.19342518939393924,7.954242424242424,6.89,8.54
233749_at,0.4665445075757576,4.574848484848486,3.34,5.83
233750_s_at,2.2425147727272727,5.340909090909091,2.81,7.22
233751_at,0.7654187499999998,4.140000000000001,2.64,5.36
233752_s_at,0.9710204545454545,4.492727272727272,3.29,6.13
233753_at,0.25778636363636354,3.0236363636363635,1.85,3.63
233754_x_at,0.9598030303030305,4.513030303030304,2.62,5.53
233755_at,0.23335643939393938,2.787575757575758,1.74,3.29
233756_at,0.7967422348484849,4.571212121212121,2.97,6.08
233757_x_at,0.4884210227272728,8.619090909090907,7.17,9.63
233759_s_at,2.2845467803030304,7.010303030303029,4.01,8.67
233760_at,0.3920937500000001,3.04,1.83,3.87
233761_at,0.6097467803030302,4.6503030303030295,3.42,6.12
233762_at,0.39881212121212123,5.4339393939393945,4.25,6.48
233763_at,0.6529592803030302,4.050303030303029,2.39,4.93
233764_s_at,0.6250070075757577,4.571515151515152,2.81,5.51
233765_at,1.0778967803030304,4.470303030303029,2.59,6.3
233766_at,0.2608028409090908,2.6518181818181814,1.65,3.82
233767_at,0.5947892045454547,5.497272727272726,3.85,6.62
233768_at,0.45402556818181816,4.205454545454546,2.84,5.06
233769_at,0.5518104166666667,3.4066666666666676,2.06,4.48
233770_at,0.6513558712121208,3.5506060606060608,2.09,4.78
233771_at,1.5007229166666667,5.596666666666667,3.57,7.68
233772_at,0.21849678030303038,2.733030303030303,1.92,3.28
233773_at,0.2995746212121214,5.16939393939394,4.06,6.04
233774_at,0.4397780303030306,4.140303030303031,2.73,5.07
233775_x_at,1.0677382575757575,7.014848484848485,4.83,8.69
